stateabb,ccode,year,irst,milex,milper,pec,tpop,upop,cinc,version,Expenditure,Population,Military_size,WG,Beta,Beta Corr
CAN,20,1974,13623,2926380,82,321082.2,22808,5377,0.0125804,4,2926380000,7602666.667,82000,1.08%,0.812918943,0.772918943
CAN,20,1975,13025,3074729,78,317106.6,23142,5432,0.0124603,4,3074729000,7714000,78000,1.01%,0.809020196,0.769020196
CAN,20,1976,13290,3639959,78,319833.9,23450,5487,0.0122465,4,3639959000,7816666.667,78000,1.00%,0.808346273,0.768346273
CAN,20,1977,13581,3877762,78,329997.1,23726,5543,0.0122423,4,3877762000,7908666.667,78000,0.99%,0.807750783,0.767750783
CAN,20,1978,14898,4016964,79,336226.8,23964,5598,0.0121561,4,4016964000,7988000,79000,0.99%,0.808045036,0.768045036
CAN,20,1979,16078,4119005,79,355904.2,24202,5653,0.0122483,4,4119005000,8067333.333,79000,0.98%,0.807542904,0.767542904
CAN,20,1980,15901,4387240,82,358075.2,24516,5713,0.0122626,4,4387240000,8172000,82000,1.00%,0.809230592,0.769230592
CAN,20,1981,14811,5246444,81,350470.9,24820,6604,0.0122387,4,5246444000,8273333.333,81000,0.98%,0.807834174,0.767834174
CAN,20,1982,11871,6182339,81,332254.6,25117,6989,0.0116481,4,6182339000,8372333.333,81000,0.97%,0.80723135,0.76723135
CAN,20,1983,12832,6562003,81,337859.9,25367,7374,0.0118277,4,6562003000,8455666.667,81000,0.96%,0.806730107,0.766730107
CAN,20,1984,14699,7195604,82,418555.3,25608,7759,0.0118372,4,7195604000,8536000,82000,0.96%,0.807020957,0.767020957
CAN,20,1985,13459,6809000,83,418920.9,25843,8144,0.0114103,4,6809000000,8614333.333,83000,0.96%,0.807318363,0.767318363
CAN,20,1986,14081,7180000,85,426317.7,26101,8530,0.0115082,4,7180000000,8700333.333,85000,0.98%,0.808306597,0.768306597
CAN,20,1987,14737,7960000,86,450791.4,26450,8915,0.0117335,4,7960000000,8816666.667,86000,0.98%,0.808366606,0.768366606
CAN,20,1988,15193,8830000,88,482256.8,26798,9300,0.0118674,4,8830000000,8932666.667,88000,0.99%,0.809142808,0.769142808
CAN,20,1989,15458,9480000,88,486668.6,27286,9685,0.0123878,4,9480000000,9095333.333,88000,0.97%,0.808231496,0.768231496
CAN,20,1990,12281,10280000,87,498385.7,27701,10070,0.0116063,4,10280000000,9233666.667,87000,0.94%,0.806758232,0.766758232
CAN,20,1991,12987,11420000,86,500841,28031,10455,0.0123652,4,11420000000,9343666.667,86000,0.92%,0.80544268,0.76544268
CAN,20,1992,13924,10310000,82,498542.3,28377,10686,0.0124408,4,10310000000,9459000,82000,0.87%,0.801862339,0.761862339
CAN,20,1993,14387,9600000,76,517304.7,28703,10918,0.0124252,4,9600000000,9567666.667,76000,0.79%,0.796565221,0.756565221
CAN,20,1994,13897,9695000,75,513871.8,29036,11149,0.0120203,4,9695000000,9678666.667,75000,0.77%,0.795170578,0.755170578
CAN,20,1995,14415,9126000,70,517566,29354,11381,0.011727,4,9126000000,9784666.667,70000,0.72%,0.790346237,0.750346237
CAN,20,1996,14735,8624000,66,548685.1,29672,11612,0.0116868,4,8624000000,9890666.667,66000,0.67%,0.786164449,0.746164449
CAN,20,1997,15553,7801000,61,577041.7,30004,11751,0.0116001,4,7801000000,10001333.33,61000,0.61%,0.780734049,0.740734049
CAN,20,1998,15930,7677000,60,593114.4,30563,11892,0.0118511,4,7677000000,10187666.67,60000,0.59%,0.778816605,0.738816605
CAN,20,1999,16235,8395000,60,594470,30857,12035,0.0118983,4,8395000000,10285666.67,60000,0.58%,0.778354826,0.738354826
CAN,20,2000,16595,8320000,59,642984.2,31147,12178,0.01182,4,8320000000,10382333.33,59000,0.57%,0.776863822,0.736863822
CAN,20,2001,15276,7745000,57,658831.9,31021,12323,0.011386,4,7745000000,10340333.33,57000,0.55%,0.77492363,0.73492363
CAN,20,2002,16002,8522000,52,662650.3,31373,12470,0.0112931,4,8522000000,10457666.67,52000,0.50%,0.768702497,0.728702497
CAN,20,2003,15929,10102000,52,687163.4,31676,12618,0.0109833,4,10102000000,10558666.67,52000,0.49%,0.768245641,0.728245641
CAN,20,2004,16305,11501000,57,699730.5,31995,12768,0.0108033,4,11501000000,10665000,57000,0.53%,0.773443205,0.733443205
CAN,20,2005,15327,13224000,62,698313.4,32312,12905,0.0107274,4,13224000000,10770666.67,62000,0.58%,0.77816505,0.73816505
CAN,20,2006,15493,15103000,62,673840.7,32649,13043,0.0104488,4,15103000000,10883000,62000,0.57%,0.777666745,0.737666745
CAN,20,2007,15572,18491000,63,707232.1,32976,13183,0.0106829,4,18491000000,10992000,63000,0.57%,0.778175623,0.738175623
CAO,471,1960,0,8912,1,112,5296,0,0.0003291,4,8912000,1765333.333,1000,0.06%,0.589075682,0.549075682
CAO,471,1961,0,11343,4,119,5401,110,0.0003937,4,11343000,1800333.333,4000,0.22%,0.684519924,0.644519924
CAO,471,1962,0,15394,5,132,5513,128,0.0004055,4,15394000,1837666.667,5000,0.27%,0.699016166,0.659016166
CAO,471,1963,0,15394,8,132,5630,149,0.0004311,4,15394000,1876666.667,8000,0.43%,0.730537363,0.690537363
CAO,471,1964,0,15394,6,131,5753,173,0.0004182,4,15394000,1917666.667,6000,0.31%,0.709560075,0.669560075
CAO,471,1965,0,16204,8,135,5881,201,0.0004438,4,16204000,1960333.333,8000,0.41%,0.728338113,0.688338113
CAO,471,1966,0,17825,8,124,6014,234,0.000445,4,17825000,2004666.667,8000,0.40%,0.727215651,0.687215651
CAO,471,1967,0,19445,8,132,6154,271,0.0004518,4,19445000,2051333.333,8000,0.39%,0.726064225,0.686064225
CAO,471,1968,0,20255,7,130,6300,315,0.0004521,4,20255000,2100000,7000,0.33%,0.71572205,0.67572205
CAO,471,1969,0,21471,8,143,6452,367,0.0004702,4,21471000,2150666.667,8000,0.37%,0.723709561,0.683709561
CAO,471,1970,0,20165,8,2050.33,6612,410,0.00051,4,20165000,2204000,8000,0.36%,0.722495795,0.682495795
CAO,471,1971,0,21365,8,2095.68,6779,452,0.0005249,4,21365000,2259666.667,8000,0.35%,0.721264037,0.681264037
CAO,471,1972,0,24876,8,2128.422,6953,477,0.000521,4,24876000,2317666.667,8000,0.35%,0.72001681,0.68001681
CAO,471,1973,0,31665,8,2176.555,7135,503,0.0005255,4,31665000,2378333.333,8000,0.34%,0.718749636,0.678749636
CAO,471,1974,0,36732,10,2242.897,7326,531,0.00054,4,36732000,2442000,10000,0.41%,0.732629939,0.692629939
CAO,471,1975,0,46766,10,2338.356,7526,570,0.0005497,4,46766000,2508666.667,10000,0.40%,0.731290793,0.691290793
CAO,471,1976,0,48464,10,2402.622,7734,688,0.0005704,4,48464000,2578000,10000,0.39%,0.729940291,0.689940291
CAO,471,1977,0,51964,11,2465.443,7914,760,0.0005883,4,51964000,2638000,11000,0.42%,0.73525064,0.69525064
CAO,471,1978,0,60716,11,2687.204,8179,832,0.0006038,4,60716000,2726333.333,11000,0.40%,0.733616421,0.693616421
CAO,471,1979,0,69927,11,2591.526,8413,904,0.0006126,4,69927000,2804333.333,11000,0.39%,0.732222572,0.692222572
CAO,471,1980,0,70634,11,3893.175,8503,977,0.000635,4,70634000,2834333.333,11000,0.39%,0.731698149,0.691698149
CAO,471,1981,0,77136,14,5145.914,8966,1049,0.0006886,4,77136000,2988666.667,14000,0.47%,0.745270409,0.705270409
CAO,471,1982,0,97873,14,6082.976,9279,1121,0.0007171,4,97873000,3093000,14000,0.45%,0.743559207,0.703559207
CAO,471,1983,0,142054,15,6185.696,9575,1193,0.0007417,4,142054000,3191666.667,15000,0.47%,0.746606994,0.706606994
CAO,471,1984,0,145087,15,6305.242,9871,1257,0.0007267,4,145087000,3290333.333,15000,0.46%,0.745092255,0.705092255
CAO,471,1985,0,126910,15,6370.96,10166,1324,0.0007324,4,126910000,3388666.667,15000,0.44%,0.743633004,0.703633004
CAO,471,1986,0,174830,15,4359.337,10457,1394,0.000725,4,174830000,3485666.667,15000,0.43%,0.742239805,0.702239805
CAO,471,1987,0,153290,15,4367.088,10822,1468,0.0007283,4,153290000,3607333.333,15000,0.42%,0.740553153,0.700553153
CAO,471,1988,0,147670,21,4563.342,10858,1546,0.0007609,4,147670000,3619333.333,21000,0.58%,0.762670571,0.722670571
CAO,471,1989,0,142700,21,7069.036,11540,1629,0.0008127,4,142700000,3846666.667,21000,0.55%,0.759606497,0.719606497
CAO,471,1990,0,190900,23,3718.135,11484,1706,0.0007896,4,190900000,3828000,23000,0.60%,0.765851899,0.725851899
CAO,471,1991,0,94000,24,3523.22,11808,1787,0.0008112,4,94000000,3936000,24000,0.61%,0.767251355,0.727251355
CAO,471,1992,0,134080,12,4812.401,12142,1872,0.0007687,4,134080000,4047333.333,12000,0.30%,0.720283525,0.680283525
CAO,471,1993,0,134000,12,4934.369,12483,1961,0.0007727,4,134000000,4161000,12000,0.29%,0.718974589,0.678974589
CAO,471,1994,0,141000,12,4976.745,12833,2055,0.0007759,4,141000000,4277666.667,12000,0.28%,0.717672515,0.677672515
CAO,471,1995,0,202000,22,5262.349,13277,2138,0.000867,4,202000000,4425666.667,22000,0.50%,0.755686502,0.715686502
CAO,471,1996,0,228000,15,5743.579,13560,2225,0.0008236,4,228000000,4520000,15000,0.33%,0.729653488,0.689653488
CAO,471,1997,0,240000,13,5951.673,13937,2316,0.0008166,4,240000000,4645666.667,13000,0.28%,0.719028427,0.679028427
CAO,471,1998,0,149000,15,12835.87,14305,2410,0.0008734,4,149000000,4768333.333,15000,0.31%,0.727115664,0.687115664
CAO,471,1999,0,154000,15,12767.11,14693,2508,0.0008765,4,154000000,4897666.667,15000,0.31%,0.725852436,0.685852436
CAO,471,2000,0,123000,7,7503.145,15085,2609,0.0007732,4,123000000,5028333.333,7000,0.14%,0.675222417,0.635222417
CAO,471,2001,0,120000,22,7523.298,15731,2714,0.0009152,4,120000000,5243666.667,22000,0.42%,0.747403146,0.707403146
CAO,471,2002,0,146000,23,10095.54,16170,2823,0.0009519,4,146000000,5390000,23000,0.43%,0.748943782,0.708943782
CAO,471,2003,0,258000,23,11222.91,16626,2937,0.0009623,4,258000000,5542000,23000,0.42%,0.747602441,0.707602441
CAO,471,2004,0,286000,23,11658.2,17000,3055,0.0009908,4,286000000,5666666.667,23000,0.41%,0.746532939,0.706532939
CAO,471,2005,0,222000,23,11747.13,17823,3169,0.0010018,4,222000000,5941000,23000,0.39%,0.744270163,0.704270163
CAO,471,2006,0,257000,23,11498.01,18238,3287,0.0010084,4,257000000,6079333.333,23000,0.38%,0.743173437,0.703173437
CAO,471,2007,0,297000,14,11990.58,18660,3409,0.0009505,4,297000000,6220000,14000,0.23%,0.710351877,0.670351877
CAP,402,1976,0,1000,3,0.8598452,303,0,0.0000318,4,1000000,101000,3000,2.97%,0.830677061,0.790677061
CAP,402,1977,0,1000,2,0.7370102,282,0,0.0000245,4,1000000,94000,2000,2.13%,0.800478859,0.760478859
CAP,402,1978,0,2000,4,1.105515,284,0,0.000037,4,2000000,94666.66667,4000,4.23%,0.860479123,0.820479123
CAP,402,1979,0,1000,4,1.47402,286,0,0.0000363,4,1000000,95333.33333,4000,4.20%,0.859952442,0.819952442
CAP,402,1980,0,1100,4,1.96536,296,0,0.0000364,4,1100000,98666.66667,4000,4.05%,0.857382371,0.817382371
CAP,402,1981,0,1300,4,1.842525,292,0,0.0000356,4,1300000,97333.33333,4000,4.11%,0.858397985,0.818397985
CAP,402,1982,0,-9,4,2.579535,296,0,0.0000424,4,-9000,98666.66667,4000,4.05%,0.857382371,0.817382371
CAP,402,1983,0,-9,4,2.702371,319,0,0.0000433,4,-9000,106333.3333,4000,3.76%,0.851839129,0.811839129
CAP,402,1984,0,-9,6,3.193711,326,0,0.0000566,4,-9000,108666.6667,6000,5.52%,0.885210421,0.845210421
CAP,402,1985,0,-9,6,3.316546,333,0,0.0000566,4,-9000,111000,6000,5.41%,0.883591592,0.843591592
CAP,402,1986,0,-9,4,3.439381,339,0,0.0000419,4,-9000,113000,4000,3.54%,0.847387143,0.807387143
CAP,402,1987,0,-9,4,3.807886,347,0,0.0000422,4,-9000,115666.6667,4000,3.46%,0.845691806,0.805691806
CAP,402,1988,0,-9,3,4.299226,327,0,0.0000338,4,-9000,109000,3000,2.75%,0.82521799,0.78521799
CAP,402,1989,0,-9,3,4.299226,333,0,0.0000339,4,-9000,111000,3000,2.70%,0.823926434,0.783926434
CAP,402,1990,0,-9,1,5.159071,341,0,0.0000199,4,-9000,113666.6667,1000,0.88%,0.727871984,0.687871984
